2004009 44636	-115.565,28.303,198.4	-115.573,28.313,198.59	-115.559,28.323,198.66	-115.577,28.31,199.06	-115.568,28.312,199.13	-115.567,28.31,199.18	-115.568,28.309,199.39	-115.573,28.312,199.49	-115.569,28.313,200.27	-115.569,28.309,200.45	-115.572,28.318,200.47	-115.57,28.313,201.92	-115.568,28.311,202.44	-115.575,28.312,202.76	-115.194,27.793,203.56	-115.247,27.806,203.58	-115.146,27.667,203.74	-115.115,27.65,203.81	-114.743,27.262,204.42	-114.544,27.139,204.57	-114.741,27.07,204.8	-113.682,26.393,206.01	-113.674,26.31,206.12	-113.579,26.106,206.4	-113.533,26.073,206.48	-113.497,26.005,206.6	-113.435,25.996,206.64	-113.404,25.908,206.77	-113.144,25.591,207.46	-113.121,25.484,207.65	-112.985,25.448,207.82	-113.056,25.431,207.87	-113.056,25.445,208.12	-112.965,25.407,208.22	-112.972,25.384,208.39	-112.919,25.31,208.57	-112.997,25.373,208.62	-112.98,25.374,208.64	-113.018,25.389,208.73	-112.981,25.362,208.8	-112.922,25.373,209.2	-112.92,25.377,209.27	-112.958,25.38,209.72	-112.942,25.392,209.79	-112.95,25.38,209.92	-112.885,25.276,210.45	-112.855,25.262,210.54	-112.843,25.294,210.68	-112.647,25.232,210.92	-112.987,25.395,211.14	-112.855,25.431,211.24	-112.974,25.434,211.31	-112.808,25.174,212.57	-112.751,25.149,213.11	-112.88,25.106,213.21	-112.886,25.277,213.42	-112.827,25.35,213.55	-112.891,25.341,213.72	-113.033,25.294,213.89	-112.873,25.352,214.09	-112.912,25.339,214.19	-112.762,25.271,214.26	-112.865,25.342,214.41	-112.866,25.338,214.61	-112.873,25.349,214.78	-112.85,25.429,214.88	-113.044,25.438,215.47	-112.987,25.384,215.63	-112.81,25.281,215.87	-112.816,25.297,215.94	-112.925,25.26,216.23	-112.855,25.286,216.39	-112.809,25.284,216.47	-112.798,25.367,216.57	-112.93,25.38,216.69	-112.947,25.376,216.75	-112.916,25.379,216.81	-112.996,25.491,217.46	-112.982,25.478,217.56	-112.934,25.373,217.68	-112.983,25.403,217.93	-113.062,25.5,218.16	-113.077,25.545,218.27	-113.026,25.546,218.54	-113.006,25.483,218.85	-113.026,25.477,218.92	-112.881,25.312,219.25	-112.857,25.277,219.5	-112.871,25.289,219.59	-112.912,25.366,219.77	-112.909,25.339,219.96	-112.876,25.317,220.03	-112.885,25.314,220.06	-113.013,25.506,220.2	-112.855,25.438,220.43	-112.791,25.245,220.58	-112.873,25.328,220.75	-112.867,25.39,220.95	-112.847,25.252,221.22	-112.922,25.289,221.53	-112.929,25.381,221.74	-113.094,25.44,221.96	-112.871,25.381,222.1	-112.879,25.329,222.19	-112.882,25.304,222.2	-112.847,25.286,222.28	-113.045,25.352,222.52	-112.889,25.253,222.62	-112.859,25.291,222.89	-112.917,25.34,223.56	-112.91,25.357,223.6	-112.868,25.369,223.63	-112.923,25.346,223.7	-112.946,25.389,223.77	-112.866,25.287,224.62	-112.773,25.272,224.76	-112.824,25.275,224.83	-112.824,25.242,224.95	-112.829,25.287,225.39	-112.842,25.282,225.57	-112.85,25.272,225.61	-112.84,25.278,225.68	-112.829,25.273,225.81	-112.856,25.295,225.86	-112.858,25.289,226.21	-112.82,25.269,226.28	-112.827,25.267,226.58	-112.871,25.344,226.67	-112.83,25.293,227.02	-113.039,25.235,227.26	-112.919,25.229,227.38	-112.78,25.197,228.14	-112.883,25.257,228.37	-112.913,25.365,228.95	-112.658,25.365,229.23	-113.146,25.458,229.65	-112.961,25.328,230.11	-112.871,25.28,230.22	-112.851,25.304,230.49	-112.873,25.332,230.73	-112.892,25.378,230.8	-112.954,25.309,231.05	-112.913,25.323,231.11	-112.983,25.307,231.18	-112.856,25.215,231.42	-112.854,25.227,231.54	-112.822,25.192,231.61	-112.825,25.194,231.7	-112.831,25.186,231.79	-112.845,25.175,231.96	-112.853,25.177,232	-112.871,25.17,232.04	-112.834,25.17,232.07	-112.827,25.188,232.41	-112.9,25.189,232.69	-112.827,25.193,232.88	-112.823,25.162,233.09	-112.816,25.169,233.94	-112.805,25.197,234.11	-112.807,25.202,234.22	-112.795,25.176,234.46	-112.801,25.182,234.63	-112.832,25.17,234.81	-112.846,25.17,234.86	-112.813,25.164,234.93	-112.819,25.176,234.98	-112.796,25.193,235.1	-112.845,25.196,235.14	-112.86,25.105,235.21	-112.806,25.184,235.28	-112.836,25.175,235.39	-112.877,25.234,235.79	-112.856,25.138,235.86	-112.824,25.167,236.04	-112.827,25.213,236.26	-112.804,25.196,236.38	-112.836,25.198,236.44	-112.805,25.2,236.48	-112.832,25.189,236.65	-112.813,25.166,236.77	-112.818,25.148,236.92	-112.764,25.196,237.07	-112.8,25.167,237.44	-112.864,25.158,237.91	-112.771,25.218,238.12	-112.777,25.195,239.06	-112.819,25.175,239.1	-112.818,25.205,239.21	-112.874,25.202,239.28	-112.869,25.162,239.63	-112.825,25.164,239.7	-112.811,25.111,239.8	-112.732,25.057,239.9	-112.758,25.117,239.97	-112.809,25.17,240.08	-112.908,25.236,240.17	-112.853,25.24,240.2	-112.88,25.302,240.55	-112.908,25.378,240.6	-112.944,25.392,240.71	-112.923,25.381,241.07	-112.931,25.381,241.09	-112.924,25.392,241.14	-113.003,25.389,241.58	-112.945,25.362,241.65	-112.978,25.426,241.7	-112.98,25.338,241.88	-112.955,25.403,241.95	-112.859,25.405,242	-112.907,25.39,242.05	-113.021,25.381,242.15	-112.937,25.369,242.4	-112.961,25.385,242.75	-112.928,25.362,242.82	-112.969,25.376,242.87	-112.951,25.386,243.22	-112.952,25.374,243.29	-112.951,25.382,243.55	-112.943,25.387,243.73	-112.97,25.42,244.27	-112.945,25.392,244.6	-112.948,25.382,244.65	-112.95,25.384,244.79	-113.01,25.337,244.92	-112.955,25.39,245.07	-112.921,25.37,245.38	-112.87,25.394,245.45	-112.929,25.377,245.71	-112.897,25.389,245.78	-112.947,25.396,245.84	-112.94,25.399,245.91	-113.027,25.281,246.06	-112.976,25.358,246.12	-112.957,25.395,246.18	-112.957,25.39,246.44	-112.885,25.37,246.57	-112.935,25.376,246.64	-112.735,25.483,246.9	-113.031,25.394,247.43	-113.106,25.434,247.9	-113.089,25.488,247.97	-113.211,25.496,248.02	-113.038,25.553,248.09	-113.05,25.627,248.28	-113,25.681,248.42	-113.059,25.56,248.72	-113.033,25.554,248.8	-113.061,25.556,249.09	-113.081,25.665,249.68	-113.086,25.651,249.71	-113.178,25.676,249.88	-112.958,25.731,250.06	-113.119,25.71,250.15	-113.087,25.708,250.18	-113.084,25.711,250.25	-113.048,25.501,251.04	-113.233,25.476,251.23	-113.011,25.438,251.4	-112.969,25.445,251.46	-112.913,25.382,251.66	-112.957,25.414,251.75	-113.067,25.508,251.94	-113.023,25.53,251.97	-113.06,25.565,252.03	-113.08,25.698,252.22	-112.967,25.408,257.08	-113.078,25.423,257.2	-113.036,25.532,257.47	-113.091,25.611,257.79	-113.076,25.601,257.94	-113.037,25.597,257.96	-113.046,25.621,259.05	-113.036,25.628,259.06	-113.081,25.664,259.12	-113.102,25.695,259.24	-113.135,25.747,259.4	-112.876,25.258,262.11	-112.727,25.216,262.27	-112.87,25.247,262.38	-112.832,25.275,262.52	-112.876,25.27,262.92	-112.909,25.226,263.11	-112.849,25.257,263.17	-112.791,25.194,263.44	-112.81,25.184,263.57	-112.844,25.166,263.64	-112.803,25.244,264.37	-112.843,25.235,264.43	-112.797,25.273,264.62	-112.788,25.286,264.68	-112.752,25.296,264.75	-112.638,25.285,264.82	-112.811,25.291,264.9	-112.853,25.219,265.43	-112.832,25.229,265.5	-112.85,25.18,265.74	-112.74,25.21,266.28	-112.835,25.322,266.59	-112.882,25.351,266.89	-112.868,25.352,267.13	-112.962,25.287,267.26	-112.845,25.377,268.04	-112.934,25.294,268.11	-112.854,25.231,268.72	-112.829,25.182,269.19	-112.47,25.288,269.47	-112.862,25.349,269.71	-112.904,25.358,269.74	-112.923,25.377,269.81	-112.921,25.362,269.86	-112.889,25.434,270.63	-112.975,25.483,270.73	-113.162,25.452,270.85	-113.418,25.276,271.57	-113.286,25.495,271.78	-113.013,25.484,271.92	-113.21,25.478,272.04	-112.983,25.421,272.18	-112.981,25.455,272.68	-113.035,25.522,273.03	-113.019,25.481,273.09	-113.147,25.713,274.08	-113.091,25.708,274.22	-113.077,25.748,274.53	-113.053,25.643,274.8	-113.088,25.747,275.21	-113.104,25.755,275.27	-113.032,25.74,275.71	-113.194,25.783,275.79	-113.077,25.799,275.89	-113.135,25.777,276.05	-113.051,25.617,277.1	-113.062,25.619,277.12	-113.02,25.658,277.24	-113.172,25.748,277.4	-113.169,25.656,277.47	-113.078,25.671,277.62	-113.083,25.674,278.09	-113.136,25.708,278.18	-113.072,25.703,278.39	-113.173,25.748,278.53	-113.062,25.67,278.6	-113.019,25.626,278.74	-113.068,25.625,279.79	-113.179,25.677,280.05	-113.269,25.707,280.12	-113.126,25.785,280.37	-113.11,25.776,280.45	-113.117,25.789,280.56	-113.112,25.789,280.57	-113.173,25.575,281.04	-113.041,25.667,281.11	-113.083,25.654,281.76	-113.253,25.731,282.61	-113.06,25.798,282.73	-113.083,25.783,282.81	-113.08,25.724,283.42	-113.049,25.696,283.65	-113.281,25.755,283.8	-113.135,25.733,284.13	-113.09,25.746,284.19	-113.079,25.777,284.41	-113.065,25.78,284.57	-113.091,25.766,285.25	-113.076,25.783,285.41	-113.044,25.777,285.55	-113.101,25.711,286.09	-113.096,25.799,286.4	-113.139,25.644,286.75	-113.04,25.579,287.07	-113.095,25.615,287.17	-113.101,25.738,287.46	-113.033,25.514,288.06	-113.016,25.504,288.16	-112.999,25.492,288.2	-113.044,25.484,288.27	-112.968,25.448,288.38	-112.981,25.508,288.68	-113.029,25.538,288.72	-113.026,25.548,288.79	-113.02,25.578,289.04	-113.098,25.618,289.18	-113.111,25.735,289.37	-113.097,25.738,289.44	-113.127,25.75,289.48	-113.103,25.735,289.55	-113.077,25.675,289.63	-113.043,25.551,289.92	-113.016,25.518,290.02	-113.05,25.56,290.1	-113.088,25.596,291.08	-113.048,25.592,291.13	-112.984,25.713,291.23	-113.022,25.576,291.6	-112.989,25.6,291.9	-113.036,25.578,291.97	-113.058,25.644,292.21	-113.105,25.684,292.28	-113.115,25.683,292.57	-113.079,25.659,292.65	-113.029,25.504,293.04	-113.066,25.423,293.19	-112.978,25.402,293.26	-113.068,25.516,294.03	-113.003,25.442,294.25	-113.05,25.492,297.04	-112.867,25.356,297.48	-112.91,25.368,298.03	-112.993,25.147,298.25	-112.811,25.183,298.54	-112.778,25.236,299.17	-112.795,25.26,299.24	-112.829,25.263,299.31	-112.756,25.231,299.51	-112.804,25.245,299.53	-112.771,25.442,300.07	-112.923,25.311,300.22	-112.771,25.299,300.29	-112.871,25.257,300.43	-112.773,25.303,301.04	-112.809,25.263,301.42	-112.788,25.18,301.95	-112.818,25.177,302.02	-112.814,25.197,302.11	-112.794,25.165,302.26	-112.741,25.111,302.63	-113.021,25.195,303.13	-112.865,25.369,303.28	-112.974,25.396,303.44	-113.013,25.496,303.65	-113.034,25.52,304.03	-113.034,25.529,304.12	-113.105,25.549,304.27	-113.199,25.596,304.63	-113.073,25.586,305.01	-113.061,25.605,305.1	-113.103,25.629,305.12	-113.087,25.624,305.17	-113.051,25.656,305.25	-113.251,25.679,305.77	-113.023,25.604,306.06	-113.104,25.688,306.42	-113.105,25.683,306.49	-113.108,25.682,306.51	-113.103,25.675,306.6	-112.878,25.708,306.7	-113.135,25.642,307.17	-113.02,25.705,310.2	-113.087,25.604,310.72	-112.864,25.568,311.03	-113.09,25.617,311.17	-113.137,25.574,313.58	-113.107,25.554,313.86	-113.087,25.592,314.05	-113.06,25.607,314.73	-113.027,25.536,314.86	-113.136,25.584,315.19	-113.091,25.618,318.12	-113.069,25.592,318.47	-113.077,25.59,318.49	-113.062,25.598,318.57	-113.048,25.573,318.69	-113.024,25.54,318.97	-113.049,25.501,319.04	-113.05,25.501,319.52	-113.058,25.509,319.55	-113.049,25.544,319.71	-112.986,25.509,319.88	-113.021,25.502,319.99	-113.012,25.518,320.02	-113.046,25.5,320.48	-113.047,25.505,320.51	-113.045,25.504,320.54	-113.026,25.514,320.6	-113.057,25.528,320.77	-113.088,25.527,320.88	-113.034,25.536,321.87	-113.064,25.516,322.22	-113.098,25.482,322.39	-112.949,25.562,322.57	-113.026,25.511,322.74	-113.033,25.506,323.11	-113.138,25.51,323.2	-113.042,25.486,323.28	-112.899,25.35,325.18	-112.878,25.243,325.56	-112.894,25.227,325.6	-112.864,25.163,326.69	-112.854,25.177,326.74	-112.66,25.183,326.9	-112.696,25.09,327.42	-112.857,25.111,327.68	-112.903,25.129,327.99	-112.824,25.163,328.42	-112.927,25.197,328.61	-112.95,25.203,328.68	-112.916,25.169,329.77	-112.938,25.149,330.4	-112.942,25.084,331.39	-113.029,25.185,331.46	-112.936,25.198,332.27	-112.885,25.185,332.71	-112.966,25.165,333.01	-112.994,25.161,333.37	-112.888,25.152,334.69	-112.512,25.242,334.9	-112.935,25.141,335.22	-112.858,25.13,335.74	-112.875,25.093,336	-112.901,25.037,336.04	-112.835,25.123,336.1	-112.868,25.08,336.21	-112.87,25.135,336.27	-112.902,25.083,336.51	-112.855,25.026,336.62	-112.939,25.146,336.73	-112.807,24.835,337.41	-112.78,24.508,338.24	-112.409,24.282,339.57	-112.177,24.289,340	-112.297,24.2,340.21	-112.337,24.158,340.55	-112.315,24.201,340.8	-112.405,24.205,340.86	-112.402,24.379,341.56	-112.859,24.874,342.48	-112.656,24.73,342.69	-112.988,25.248,343.53	-113.265,25.575,344.22	-113.312,25.603,344.43	-113.102,25.62,344.51	-113.278,25.602,344.63	-113.314,25.621,344.74	-113.321,25.626,344.8	-113.331,25.632,344.9	-113.237,25.65,344.97	-113.246,25.641,345.21	-113.416,25.594,345.27	-113.351,25.617,345.5	-113.137,25.593,345.66	-113.277,25.606,346.08	-113.261,25.656,346.25	-113.239,25.592,346.41	-113.301,25.607,346.59	-113.341,25.598,346.7	-113.422,25.586,347.06	-113.36,25.63,347.58	-113.42,25.674,347.71	-113.305,25.628,348	-113.232,25.659,348.04	-113.175,25.605,348.3	-113.355,25.649,348.39	-113.433,25.652,348.63	-113.339,25.669,348.86	-113.298,25.601,349.72	-113.323,25.67,349.96	-113.376,25.628,350.48	-113.375,25.645,351.58	-113.24,25.634,352.23	-113.352,25.682,352.75	-113.38,25.69,352.9	-113.34,25.628,353.49	-113.356,25.666,353.55	-113.422,25.689,353.89	-113.297,25.646,354.2	-113.311,25.661,354.27	-113.279,25.565,354.55	-113.322,25.651,354.6	-113.381,25.638,354.89	-113.286,25.609,355.41	-113.733,25.677,355.58	-113.583,26.024,356.47	-113.605,26.098,356.64	-113.827,26.545,357.22	-114.102,26.703,357.55	-114.624,26.975,358.17	-115.122,27.633,359.38	-115.066,28.114,360.24	-115.594,28.215,360.58	-115.59,28.246,360.64	-115.654,28.275,360.67	-115.564,28.307,360.74	-115.563,28.307,360.76	-115.569,28.316,360.83	-115.533,28.313,361.06	-115.57,28.308,361.11	-115.566,28.303,361.21	-115.564,28.306,361.3	-115.563,28.291,363.95	-115.554,28.284,364.11	-115.563,28.284,364.19	-115.555,28.282,364.25	-115.748,28.316,364.77	-115.549,28.281,0.11	-115.558,28.27,0.47	-115.546,28.258,0.56	-115.532,28.273,0.63	-115.562,28.273,1.03	-115.552,28.279,1.17	-115.503,28.276,1.21	-115.562,28.269,1.29	-115.561,28.271,1.29	-115.529,28.282,1.48	-115.57,28.235,1.54	-115.661,28.228,1.86	-115.562,28.27,2.27	-115.547,28.278,2.68	-115.632,28.266,2.72	-115.544,28.296,3.19	-115.569,28.309,3.58	-115.566,28.311,3.67	-115.569,28.308,4.05	-115.545,28.276,6.21	-115.551,28.281,6.49	-115.525,28.29,7.11	-115.55,28.277,7.26	-115.558,28.282,7.41	-115.55,28.284,7.52	-115.557,28.276,7.63	-115.56,28.272,7.7	-115.634,28.323,7.77	-115.577,28.273,7.88	-115.537,28.294,7.95	-115.545,28.294,8.05	-115.564,28.283,8.12	-115.545,28.296,8.17	-115.553,28.288,8.25	-115.544,28.294,8.64	-115.542,28.295,8.69	-115.55,28.286,9.03	-115.559,28.295,9.04	-115.547,28.3,9.1	-115.539,28.281,9.23	-115.56,28.289,9.39	-115.532,28.301,9.47	-115.549,28.298,9.55	-115.55,28.289,10.02	-115.555,28.294,10.09	-115.559,28.279,10.28	-115.604,28.306,10.46	-115.547,28.269,10.53	-115.584,28.323,10.6	-115.545,28.305,10.75	-115.539,28.281,10.8	-115.542,28.295,11.07	-115.547,28.297,11.15	-115.548,28.292,11.2	-115.547,28.297,11.27	-115.541,28.299,11.45	-115.55,28.297,11.52	-115.692,28.344,12.05	-115.411,28.381,12.25	-115.335,28.238,12.44	-115.669,28.231,12.57	-115.477,28.3,12.91	-115.519,28.276,13.11	-115.546,28.296,13.24	-115.561,28.282,13.55	-115.556,28.282,13.62	-115.562,28.29,13.72	-115.544,28.293,13.91	-115.561,28.284,14.02	-115.542,28.297,14.09	-115.543,28.295,14.19	-115.542,28.296,14.22	-115.542,28.297,14.43	-115.566,28.308,15.07	-115.568,28.306,15.11	-115.566,28.307,15.18	-115.567,28.307,15.18	-115.567,28.308,15.2	-115.566,28.312,15.27	-115.568,28.308,15.42	-115.571,28.315,15.49	-115.618,28.273,18.03	-115.565,28.308,18.09	-115.568,28.306,18.39	-115.567,28.309,18.46	-115.568,28.308,19.14	-115.567,28.31,19.21	-115.568,28.309,19.28	-115.569,28.315,19.39	-115.567,28.307,19.46	-115.492,28.303,20.13	-115.564,28.307,20.26	-115.572,28.297,20.38	-115.569,28.307,21.05	-115.567,28.311,21.12	-115.568,28.309,21.2	-115.564,28.308,21.25	-115.567,28.308,21.56	-115.423,28.202,22.3	-115.514,28.311,22.36	-115.53,28.297,22.43	-115.576,28.316,22.54	-115.566,28.307,22.62	-115.567,28.307,22.64	-115.57,28.306,22.75	-115.534,28.26,23.01	-115.566,28.308,23.08	-115.548,28.28,23.29	-115.55,28.285,23.59	-115.564,28.292,23.7	-115.563,28.307,23.8	-115.6,28.299,23.9	-115.573,28.295,23.99	-115.565,28.293,24.2	-115.729,28.228,26.24	-115.56,28.309,26.54	-115.565,28.32,26.55	-115.567,28.308,26.62	-115.566,28.306,26.67	-115.561,28.305,26.94	-115.553,28.274,27.09	-115.562,28.308,27.14	-115.642,28.327,27.22	-115.565,28.307,27.46	-115.566,28.307,27.6	-115.546,28.288,29.71	-115.726,28.263,29.92	-115.638,28.299,30.76	-115.548,28.281,31.43	-115.581,28.283,31.5	-115.5,28.265,31.81	-115.553,28.286,31.9	-115.534,28.272,32.43	-115.618,28.222,32.51	-115.503,28.283,32.69	-115.577,28.316,32.73	-115.578,28.313,32.8	-115.549,28.287,33.56	-115.323,28.226,33.68	-115.543,28.293,33.78	-115.569,28.309,33.88	-115.571,28.307,33.96	-115.569,28.307,34.11	-115.707,28.295,35.02	-115.566,28.306,35.09	-115.568,28.307,35.14	-115.694,28.298,35.94	-115.482,28.175,36.46	-115.484,28.295,36.73	-115.496,28.23,36.8	-115.536,28.296,37.27	-115.429,28.26,37.49	-115.494,28.34,37.85	-115.553,28.276,38.12	-115.558,28.289,38.71	-115.564,28.308,38.77	-115.612,28.293,38.91	-115.507,28.243,40.43	-115.544,28.286,40.6	-115.573,28.312,40.74	-115.586,28.321,40.76	-115.501,28.301,40.81	-115.627,28.296,41.16	-115.573,28.312,41.49	-115.571,28.304,42.41	-115.573,28.272,42.48	-115.576,28.253,42.56	-115.581,28.241,42.63	-115.574,28.263,42.67	-115.644,28.235,42.74	-115.617,28.215,42.78	-115.65,28.216,42.88	-115.694,28.175,43.03	-115.736,28.089,43.21	-115.737,28.074,43.25	-115.727,28.055,43.4	-115.713,28.038,43.48	-115.707,28.024,43.53	-115.737,28.018,43.54	-115.558,27.9,44.02	-115.522,27.891,44.13	-115.485,27.875,44.2	-115.474,27.877,44.23	-115.555,27.826,44.39	-115.452,27.794,44.46	-115.467,27.787,44.51	-115.482,27.791,44.53	-115.339,27.711,45
